work_year,experience_level,salary_in_usd,remote_ratio,company_size,job_title,employment_type,company_location,employee_residence,Cluster_Group
2022,EN,8050,100,M,Business Data Analyst,FT,IN,IN,1
2022,MI,60000,100,S,NLP Engineer,CT,US,IN,2
2022,SE,63040,50,S,Machine Learning Engineer,FT,FI,FI,1
2022,EN,50000,100,L,Business Data Analyst,FT,AS,IN,1
2022,SE,105000,100,M,Data Engineer,FT,US,US,0
2022,SE,190000,100,M,Analytics Engineer,FT,US,US,0
2022,SE,140000,100,M,Analytics Engineer,FT,US,US,0
2022,SE,180000,100,L,Data Scientist,FT,US,US,0
2022,SE,165000,100,L,Data Scientist,FT,US,US,0
2022,SE,108000,0,L,Data Specialist,FT,US,US,0
2021,EN,20000,50,M,Machine Learning Research Engineer,FT,FR,FR,1
2022,SE,179400,0,M,Data Scientist,FT,US,US,0
2022,SE,154000,0,M,Data Scientist,FT,US,US,0
2022,SE,193900,0,M,Machine Learning Scientist,FT,US,US,0
2022,SE,129300,0,M,Machine Learning Scientist,FT,US,US,0
2022,EX,222640,0,M,Data Science Manager,FT,US,US,0
2022,EX,182160,0,M,Data Science Manager,FT,US,US,0
2022,MI,150000,0,M,Data Engineer,FT,US,US,0
2022,MI,100000,0,M,Data Engineer,FT,US,US,0
2022,SE,122500,100,M,Analytics Engineer,FT,US,US,0
2022,SE,100000,100,M,Analytics Engineer,FT,US,US,0
2022,EX,297500,100,M,Data Engineer,FT,US,US,0
2022,EX,260000,100,M,Data Engineer,FT,US,US,0
2021,EN,15000,100,L,NLP Engineer,FT,TH,TH,1
2022,SE,193000,100,M,Data Engineer,FT,US,ES,0
2022,EN,93000,0,M,Data Scientist,FT,US,US,0
2022,EN,73000,0,M,Data Scientist,FT,US,US,0
2022,EN,7799,100,L,Data Analyst,FT,BR,BR,1
2022,SE,136994,100,M,Data Scientist,FT,US,US,0
2022,SE,101570,100,M,Data Scientist,FT,US,US,0
2022,SE,57786,50,L,Machine Learning Infrastructure Engineer,FT,FR,FR,1
2022,MI,136000,100,M,Data Analyst,FT,US,US,0
2022,MI,112000,100,M,Data Analyst,FT,US,US,0
2022,SE,172000,100,M,Data Scientist,FT,US,US,0
2022,SE,215000,0,M,Data Engineer,FT,US,US,0
2022,SE,164000,0,M,Data Engineer,FT,US,US,0
2021,EN,45390,50,L,Data Engineer,FT,GB,GB,1
2022,MI,97500,100,L,Data Analyst,FT,US,US,0
2022,SE,212800,100,M,Applied Scientist,FT,US,US,0
2022,SE,142800,100,M,Applied Scientist,FT,US,US,0
2022,MI,73546,50,L,Data Scientist,FT,NL,NL,1
2022,EN,50000,50,M,Data Scientist,FT,DE,US,1
2022,EN,6359,100,L,Data Analyst,FT,IN,FR,1
2022,SE,151800,0,M,Data Scientist,FT,US,US,0
2022,SE,130240,0,M,Data Scientist,FT,US,US,0
2022,SE,165000,100,M,Analytics Engineer,FT,US,US,0
2022,SE,140250,100,M,Analytics Engineer,FT,US,US,0
2022,SE,179400,100,M,Data Scientist,FT,US,US,0
2022,SE,154000,100,M,Data Scientist,FT,US,US,0
2022,MI,75000,0,M,Machine Learning Manager,FT,US,US,0
2022,MI,84053,100,M,Data Engineer,FT,GR,GR,1
2022,MI,73546,100,M,Data Engineer,FT,GR,GR,1
2022,MI,98506,100,M,Data Engineer,FT,GB,GB,1
2022,MI,86193,100,M,Data Engineer,FT,GB,GB,1
2022,MI,84053,100,M,Data Engineer,FT,ES,ES,1
2022,MI,73546,100,M,Data Engineer,FT,ES,ES,1
2022,SE,102663,100,M,Analytics Engineer,FT,GB,GB,1
2022,SE,80041,100,M,Analytics Engineer,FT,GB,GB,1
2022,SE,104611,100,M,Data Engineer,FT,GB,GB,1
2022,SE,82280,100,M,Data Engineer,FT,GB,GB,1
2022,SE,191475,0,M,Data Scientist,FT,US,US,0
2022,SE,141525,0,M,Data Scientist,FT,US,US,0
2022,SE,115000,0,L,Data Analyst,FT,US,US,0
2022,EN,31520,50,M,Data Scientist,FT,ES,ES,1
2022,SE,81000,100,M,Machine Learning Research Engineer,FT,US,US,0
2022,SE,66000,100,M,Machine Learning Research Engineer,FT,US,US,0
2022,EN,46000,100,L,Data Analyst,FT,US,US,1
2022,EN,80000,100,L,Data Engineer,FT,US,US,1
2022,EX,200000,100,S,Machine Learning Scientist,FT,US,US,0
2022,EX,180000,100,S,Machine Learning Scientist,FT,US,US,0
2022,EX,200000,100,S,AI Scientist,FT,US,US,0
2022,SE,204100,0,M,Data Scientist,FT,US,US,0
2022,SE,136100,0,M,Data Scientist,FT,US,US,0
2022,SE,250000,0,M,Analytics Engineer,FT,US,US,0
2022,SE,63000,0,M,Analytics Engineer,FT,US,US,0
2022,MI,118208,0,M,Data Scientist,FT,GB,GB,1
2022,MI,110820,0,M,Data Scientist,FT,GB,GB,1
2021,EN,19073,50,L,Product Data Analyst,PT,DK,DK,2
2022,SE,95000,100,M,Data Specialist,FT,US,US,0
2022,SE,70000,100,M,Data Specialist,FT,US,US,0
2022,MI,75000,100,M,Data Specialist,FT,US,BO,1
2022,MI,7500,50,M,Analytics Engineer,CT,BO,BO,2
2022,MI,113000,0,L,Data Analyst,FT,US,US,0
2022,SE,170000,100,M,Data Scientist,FT,US,US,0
2022,MI,113000,100,L,Software Data Engineer,FT,US,US,0
2022,MI,140000,100,M,Product Data Analyst,FT,US,US,0
2021,SE,50000,100,S,Data Analyst,FT,PH,PH,1
2022,MI,53368,100,M,Business Data Analyst,FT,AU,AU,1
2022,SE,29944,50,S,Lead Data Scientist,FT,PT,PT,1
2022,SE,160000,0,L,Data Scientist,FT,US,US,0
2022,SE,119300,0,L,Data Scientist,FT,US,US,0
2022,MI,145000,50,L,Research Scientist,FT,US,US,0
2022,SE,90000,0,M,Data Engineer,FT,US,US,0
2022,SE,146200,100,M,NLP Engineer,FT,US,US,0
2022,SE,124270,100,M,NLP Engineer,FT,US,US,0
2022,MI,225000,0,M,Data Scientist,FT,US,US,0
2022,MI,160000,0,M,Data Scientist,FT,US,US,0
2022,MI,54634,100,S,Data Scientist,FT,NL,NL,1
2022,SE,185800,100,M,Data Engineer,FT,CA,CA,1
2022,SE,137400,100,M,Data Engineer,FT,CA,CA,1
2022,SE,245000,0,M,Analytics Engineer,FT,US,US,0
2022,SE,180000,0,M,Analytics Engineer,FT,US,US,0
2022,SE,203500,0,M,Analytics Engineer,FT,US,US,0
2022,SE,152000,0,M,Analytics Engineer,FT,US,US,0
2022,SE,250000,0,M,Data Engineer,FT,US,US,0
2022,SE,63000,0,M,Data Engineer,FT,US,US,0
2022,SE,186000,100,M,Machine Learning Infrastructure Engineer,FT,US,US,0
2022,SE,148800,100,M,Machine Learning Infrastructure Engineer,FT,US,US,0
2022,SE,95386,50,L,Machine Learning Manager,FT,IN,IN,1
2022,MI,128058,50,L,Machine Learning Engineer,FT,GB,GB,1
2022,EN,82000,0,L,Data Scientist,FT,US,US,0
2022,EN,110000,100,M,Data Scientist,PT,FR,DO,2
2022,MI,173000,50,M,Data Specialist,FT,US,US,0
2022,SE,186000,100,M,Machine Learning Engineer,FT,US,US,0
2022,SE,148800,100,M,Machine Learning Engineer,FT,US,US,0
2022,EN,6270,100,L,Business Data Analyst,FT,BR,BR,1
2022,MI,158000,100,M,Data Science Manager,FT,US,US,0
2022,MI,134000,100,M,Data Science Manager,FT,US,US,0
2022,EX,200000,100,M,Analytics Engineer,FT,US,US,0
2022,EX,150000,100,M,Analytics Engineer,FT,US,US,0
2022,SE,216200,0,M,Data Analyst,FT,US,US,0
2022,SE,144100,0,M,Data Analyst,FT,US,US,0
2022,MI,115573,0,M,Data Scientist,FT,NL,NL,1
2022,MI,89306,0,M,Data Scientist,FT,NL,NL,1
2022,SE,250000,0,M,NLP Engineer,FT,US,US,0
2022,SE,63000,0,M,NLP Engineer,FT,US,US,0
2022,SE,135000,100,M,Machine Learning Engineer,FT,US,US,0
2022,SE,85000,100,M,Machine Learning Engineer,FT,US,US,0
2022,SE,206000,100,M,Data Science Manager,FT,US,US,0
2022,SE,175100,100,M,Data Science Manager,FT,US,US,0
2022,SE,189650,0,M,Machine Learning Engineer,FT,US,US,0
2022,SE,164996,0,M,Machine Learning Engineer,FT,US,US,0
2022,SE,154000,100,M,Data Engineer,FT,US,US,0
2022,SE,126000,100,M,Data Engineer,FT,US,US,0
2022,SE,200000,100,L,Machine Learning Engineer,FT,US,US,0
2022,SE,150000,100,L,Machine Learning Engineer,FT,US,US,0
2022,SE,135000,100,M,Analytics Engineer,FT,US,US,0
2022,MI,98506,0,M,Data Engineer,FT,GB,GB,1
2022,MI,73880,0,M,Data Engineer,FT,GB,GB,1
2022,SE,117000,100,M,Data Analyst,FT,US,US,0
2022,SE,99450,100,M,Data Analyst,FT,US,US,0
2022,SE,200000,100,M,Data Engineer,FT,PR,PR,1
2022,SE,135000,100,M,Data Engineer,FT,PR,PR,1
2022,SE,193900,0,M,Machine Learning Engineer,FT,US,US,0
2022,SE,129300,0,M,Machine Learning Engineer,FT,US,US,0
2022,EN,55410,100,S,Machine Learning Engineer,FT,GB,GB,1
2022,SE,86193,0,M,Data Analyst,FT,GB,GB,1
2022,SE,61566,0,M,Data Analyst,FT,GB,GB,1
2022,SE,175000,100,M,Data Analyst,FT,US,US,0
2022,SE,130000,100,M,Data Analyst,FT,US,US,0
2022,SE,188100,0,M,Data Engineer,FT,US,US,0
2022,SE,139860,0,M,Data Engineer,FT,US,US,0
2022,SE,248700,0,M,Machine Learning Engineer,FT,US,US,0
2022,SE,167100,0,M,Machine Learning Engineer,FT,US,US,0
2022,MI,5723,100,S,Data Analyst,FT,IN,IN,1
2022,MI,50432,100,S,Business Data Analyst,FT,DE,DE,1
2022,SE,205000,0,M,Data Scientist,FT,US,US,0
2022,SE,141300,0,M,Data Architect,FT,US,US,0
2022,SE,102100,0,M,Data Architect,FT,US,US,0
2022,EN,50000,100,L,Data Analyst,FT,AR,AR,1
2022,EN,84053,100,L,Data Scientist,FT,BE,BE,1
2022,MI,61566,50,S,Lead Data Scientist,FT,GB,GB,1
2022,SE,250000,0,M,Data Architect,FT,US,US,0
2022,SE,63000,0,M,Data Architect,FT,US,US,0
2022,SE,189500,100,L,Data Science Manager,FT,US,US,0
2022,SE,140100,100,L,Data Science Manager,FT,US,US,0
2022,SE,177600,100,L,Data Engineer,FT,US,US,0
2022,SE,131300,100,L,Data Engineer,FT,US,US,0
2022,MI,24000,0,M,Data Engineer,FT,US,US,0
2022,SE,202900,100,L,Machine Learning Engineer,FT,US,US,0
2022,SE,115000,100,M,Data Engineer,FT,US,US,0
2022,EN,115000,50,L,Machine Learning Engineer,FT,US,US,0
2022,MI,193900,0,M,Machine Learning Engineer,FT,US,US,0
2022,MI,129300,0,M,Machine Learning Engineer,FT,US,US,0
2022,SE,140000,100,L,Data Scientist,FT,US,US,0
2022,MI,216200,0,M,Data Analyst,FT,US,US,0
2022,MI,144100,0,M,Data Analyst,FT,US,US,0
2022,SE,216000,0,M,Machine Learning Scientist,FT,US,US,0
2022,SE,144000,0,M,Machine Learning Scientist,FT,US,US,0
2022,EN,150000,100,L,Data Analyst,FT,US,US,0
2021,EN,12171,100,M,Machine Learning Research Engineer,FT,IN,IN,1
2022,MI,53416,100,L,Data Scientist,FT,ID,IN,1
2022,EN,50000,50,M,Machine Learning Software Engineer,FT,AT,AT,1
2021,SE,250000,50,L,Staff Data Scientist,FT,US,US,0
2022,EX,84053,0,L,Research Scientist,FT,NL,NL,1
2022,MI,131752,100,M,Data Scientist,FT,GB,GB,1
2022,SE,48000,100,S,Analytics Engineer,FT,US,AR,1
2022,EX,260500,0,M,Data Science Manager,FT,US,US,0
2022,EX,175100,0,M,Data Science Manager,FT,US,US,0
2022,EN,55000,100,S,Data Analyst,FT,US,US,0
2022,MI,130000,100,M,Data Analyst,FT,US,US,0
2022,SE,77119,100,L,Data Specialist,FT,GB,FR,1
2022,EN,52008,50,S,Data Scientist,FT,BE,BE,1
2022,MI,30523,100,S,Data Specialist,FL,IN,IN,2
2022,SE,206699,0,M,Data Engineer,FT,US,US,0
2022,SE,99100,0,M,Data Engineer,FT,US,US,0
2022,MI,200000,0,M,Analytics Engineer,FT,US,US,0
2022,MI,54000,0,M,Analytics Engineer,FT,US,US,0
2022,EN,130000,50,L,Analytics Engineer,FT,US,US,0
2022,SE,100000,0,L,Data Engineer,FT,US,US,0
2022,SE,80000,0,L,Data Engineer,FT,US,US,0
2022,SE,100000,0,L,Data Scientist,FT,US,US,0
2022,SE,221300,100,L,Data Specialist,FT,US,US,0
2022,SE,148700,100,L,Data Specialist,FT,US,US,0
2022,EN,30000,100,L,Machine Learning Engineer,FT,GB,GB,1
2022,EN,28368,50,M,Data Analyst,FT,FR,FR,1
2022,MI,91118,0,M,Data Engineer,FT,GB,GB,1
2022,MI,61566,0,M,Data Engineer,FT,GB,GB,1
2022,MI,60938,100,S,Data Scientist,FT,DE,DE,1
2022,SE,249260,0,M,Data Science Manager,FT,US,US,0
2022,SE,185400,0,M,Data Science Manager,FT,US,US,0
2022,MI,80036,50,M,Data Scientist,FT,GB,GB,1
2022,SE,128875,100,M,Data Analyst,FT,US,US,0
2022,SE,93700,100,M,Data Analyst,FT,US,US,0
2022,SE,100000,100,M,Machine Learning Engineer,FT,US,US,0
2022,SE,136260,100,M,Data Analyst,FT,US,US,0
2022,SE,109280,100,M,Data Analyst,FT,US,US,0
2022,SE,160000,100,L,Data Scientist,FT,US,US,0
2022,SE,92000,100,L,Data Scientist,FT,US,US,0
2022,MI,135446,0,M,Data Engineer,FT,GB,GB,1
2022,MI,104663,0,M,Data Engineer,FT,GB,GB,1
2022,EN,129000,100,L,Data Engineer,FT,US,US,0
2022,EN,86000,100,L,Data Engineer,FT,US,US,0
2020,EN,13493,100,L,Data Engineer,FT,IN,IN,1
2022,SE,100000,100,L,Business Data Analyst,FT,US,US,0
2022,MI,25000,50,M,Data Scientist,FT,TR,TR,1
2022,MI,65257,50,M,Data Analyst,FT,SG,SG,1
2022,MI,200000,100,M,AI Scientist,FT,US,US,0
2022,EN,180000,100,L,NLP Engineer,FT,US,US,0
2022,MI,153000,100,L,Data Scientist,FT,US,US,0
2022,SE,150075,100,M,Data Analyst,FT,US,US,0
2022,SE,110925,100,M,Data Analyst,FT,US,US,0
2022,MI,22800,100,M,Machine Learning Scientist,FT,EG,EG,1
2020,EN,22809,100,M,Data Analyst,FT,PT,PT,1
2022,EN,15000,0,L,Data Analyst,FT,ID,ID,1
2022,SE,133766,100,L,Data Science Manager,FT,AU,AU,1
2022,EN,83000,0,L,Machine Learning Engineer,FT,US,US,0
2022,SE,186000,0,M,Data Scientist,FT,US,US,0
2022,SE,148800,0,M,Data Scientist,FT,US,US,0
2022,SE,112900,0,M,Data Analyst,FT,US,US,0
2022,SE,90320,0,M,Data Analyst,FT,US,US,0
2022,SE,240000,0,M,ML Engineer,FT,US,US,0
2022,SE,160000,0,M,ML Engineer,FT,US,US,0
2022,SE,300000,100,M,Data Science Manager,FT,US,US,0
2022,SE,200000,100,M,Data Science Manager,FT,US,US,0
2022,MI,65666,50,S,Data Engineer,FT,DE,DE,1
2022,MI,200000,100,L,AI Scientist,FT,US,IN,1
2022,MI,116976,0,M,Machine Learning Engineer,FT,GB,GB,1
2022,MI,92350,0,M,Machine Learning Engineer,FT,GB,GB,1
2022,MI,120000,0,M,AI Scientist,FT,US,US,0
2022,SE,112900,100,M,Data Analyst,FT,US,US,0
2022,SE,90320,100,M,Data Analyst,FT,US,US,0
2022,SE,145000,100,M,Data Analytics Manager,FT,US,US,0
2022,SE,105400,100,M,Data Analytics Manager,FT,US,US,0
2020,EN,49268,0,S,Data Scientist,FT,DE,DE,1
2022,SE,215300,100,L,Data Scientist,FT,US,US,0
2022,SE,158200,100,L,Data Scientist,FT,US,US,0
2022,SE,209100,100,L,Data Engineer,FT,US,US,0
2022,SE,154600,100,L,Data Engineer,FT,US,US,0
2022,SE,115934,0,M,Data Analyst,FT,US,US,0
2022,SE,81666,0,M,Data Analyst,FT,US,US,0
2022,SE,155000,100,M,Data Engineer,FT,US,US,0
2022,MI,84053,100,M,Machine Learning Engineer,FT,DE,FR,1
2022,SE,164000,0,M,Data Analyst,FT,US,US,0
2022,SE,132000,0,M,Data Analyst,FT,US,US,0
2022,SE,123000,100,M,Data Scientist,FT,US,US,0
2022,MI,52533,0,M,NLP Engineer,FT,GR,GR,1
2022,EX,115222,100,S,Lead Data Engineer,FT,CA,CA,1
2022,SE,165400,100,M,Data Engineer,FT,US,US,0
2022,SE,132320,100,M,Data Engineer,FT,US,US,0
2022,SE,208775,100,M,Data Architect,FT,US,US,0
2022,SE,147800,100,M,Data Architect,FT,US,US,0
2022,SE,136994,100,M,Data Engineer,FT,US,US,0
2022,SE,101570,100,M,Data Engineer,FT,US,US,0
2022,EX,76309,50,L,Staff Data Scientist,FT,IN,IN,1
2022,EN,35093,100,L,Machine Learning Engineer,FT,GB,GB,1
2022,SE,183600,100,L,Data Engineer,FT,US,US,0
2022,SE,100800,100,L,Data Engineer,FT,US,US,0
2022,MI,49253,100,M,Data Analyst,FT,GB,GB,1
2022,MI,36940,100,M,Data Analyst,FT,GB,GB,1
2022,MI,42026,100,M,Data Analyst,FT,ES,ES,1
2022,MI,31520,100,M,Data Analyst,FT,ES,ES,1
2022,MI,42026,100,M,Data Analyst,FT,GR,GR,1
2022,MI,31520,100,M,Data Analyst,FT,GR,GR,1
2022,SE,215300,0,L,Data Scientist,FT,US,US,0
2022,SE,140400,0,L,Data Scientist,FT,US,US,0
2022,MI,63040,100,M,Data Engineer,FT,ES,ES,1
2022,MI,47280,100,M,Data Engineer,FT,ES,ES,1
2022,SE,260000,100,M,Data Scientist,FT,US,US,0
2022,MI,43096,0,M,Data Scientist,FT,GB,GB,1
2022,MI,63040,100,M,Data Engineer,FT,GR,GR,1
2022,MI,47280,100,M,Data Engineer,FT,GR,GR,1
2022,MI,55410,100,M,Data Engineer,FT,GB,GB,1
2021,MI,51064,50,L,Machine Learning Engineer,FT,IT,IT,1
2022,SE,60000,100,L,Product Data Analyst,FT,MX,AR,1
2022,MI,82900,0,M,Data Engineer,FT,US,US,0
2022,MI,63900,0,M,Data Engineer,FT,US,US,0
2022,MI,160000,100,L,Machine Learning Scientist,FT,US,US,0
2022,MI,112300,100,L,Machine Learning Scientist,FT,US,US,0
2022,MI,241000,100,M,Data Science Manager,FT,US,US,0
2022,MI,159000,100,M,Data Science Manager,FT,US,US,0
2022,SE,80000,0,M,Data Scientist,FT,US,US,0
2022,MI,58000,0,S,Data Analyst,FT,US,US,0
2022,SE,136000,0,M,Data Engineer,FT,US,US,0
2022,SE,108800,0,M,Data Engineer,FT,US,US,0
2022,EX,242000,100,M,Data Engineer,FT,US,US,0
2022,EX,200000,100,M,Data Engineer,FT,US,US,0
2022,MI,61566,0,M,Data Scientist,FT,GB,GB,1
2022,MI,36940,0,M,Data Scientist,FT,GB,GB,1
2022,MI,49253,0,M,Data Engineer,FT,GB,GB,1
2022,SE,165220,100,M,Data Scientist,FT,US,US,0
2022,SE,120160,100,M,Data Scientist,FT,US,US,0
2022,SE,124190,100,M,Data Analyst,FT,US,US,0
2022,SE,181940,0,M,Data Engineer,FT,US,US,0
2022,SE,132320,0,M,Data Engineer,FT,US,US,0
2022,SE,220110,0,M,Data Engineer,FT,US,US,0
2022,SE,160080,0,M,Data Engineer,FT,US,US,0
2022,SE,180000,0,L,Data Scientist,FT,US,US,0
2022,SE,120000,0,L,Data Scientist,FT,US,US,0
2022,MI,126500,0,M,Data Analyst,FT,US,US,0
2022,MI,106260,0,M,Data Analyst,FT,US,US,0
2022,SE,116000,0,M,Data Analyst,FT,US,US,0
2022,SE,155000,100,M,Data Analyst,FT,US,US,0
2022,SE,120600,100,M,Data Analyst,FT,US,US,0
2022,MI,130000,0,M,Data Scientist,FT,US,US,0
2022,MI,90000,0,M,Data Scientist,FT,US,US,0
2022,MI,170000,100,M,Data Engineer,FT,US,US,0
2022,SE,102100,100,M,Data Analyst,FT,US,US,0
2022,SE,84900,100,M,Data Analyst,FT,US,US,0
2022,SE,136620,100,M,Data Scientist,FT,US,US,0
2022,SE,99360,100,M,Data Scientist,FT,US,US,0
2022,SE,110820,0,M,Data Scientist,FT,GB,GB,1
2022,SE,98506,0,M,Data Scientist,FT,GB,GB,1
2022,SE,146000,100,M,Data Scientist,FT,US,US,0
2022,EN,43096,100,M,Data Engineer,FT,GB,GB,1
2022,EX,130000,100,M,Data Analyst,FT,US,US,0
2022,EX,110000,100,M,Data Analyst,FT,US,US,0
2022,SE,170000,100,M,Data Analyst,FT,US,US,0
2022,SE,161342,100,M,Data Science Manager,FT,US,US,0
2022,SE,137141,100,M,Data Science Manager,FT,US,US,0
2022,SE,167000,100,M,Data Scientist,FT,US,US,0
2022,SE,73880,0,M,Data Engineer,FT,GB,GB,1
2022,SE,61566,0,M,Data Engineer,FT,GB,GB,1
2022,SE,211500,100,M,Data Scientist,FT,US,US,0
2022,SE,138600,100,M,Data Scientist,FT,US,US,0
2022,SE,192400,100,M,Data Architect,FT,CA,CA,1
2022,SE,90700,100,M,Data Architect,FT,CA,CA,1
2022,SE,130000,100,M,Data Analyst,FT,CA,CA,1
2022,SE,61300,100,M,Data Analyst,FT,CA,CA,1
2022,SE,160000,0,L,Data Engineer,FT,US,US,0
2022,SE,113000,0,L,Data Engineer,FT,US,US,0
2022,SE,95550,0,M,Data Scientist,FT,US,US,0
2022,MI,167000,100,M,Data Analyst,FT,US,US,0
2022,MI,115500,100,M,Data Analyst,FT,US,US,0
2022,SE,243900,100,M,Data Engineer,FT,US,US,0
2022,SE,156600,100,M,Data Engineer,FT,US,US,0
2022,SE,136600,100,M,Data Analyst,FT,US,US,0
2022,SE,128875,100,M,Data Engineer,FT,US,US,0
2022,SE,93700,100,M,Data Engineer,FT,US,US,0
2022,EX,224000,100,M,Lead Data Scientist,FT,US,US,0
2022,EX,167875,100,M,Lead Data Scientist,FT,US,US,0
2022,EX,175000,100,M,Analytics Engineer,FT,US,US,0
2022,EX,135000,100,M,Analytics Engineer,FT,US,US,0
2022,SE,205300,0,L,Data Scientist,FT,US,US,0
2022,SE,176000,100,M,Data Scientist,FT,US,US,0
2022,SE,200100,100,M,Data Engineer,FT,US,US,0
2022,SE,70500,0,M,Data Engineer,FT,US,US,0
2022,SE,54000,0,M,Data Engineer,FT,US,US,0
2022,SE,205300,0,M,Data Scientist,FT,US,US,0
2022,SE,140400,0,M,Data Scientist,FT,US,US,0
2022,SE,205300,0,M,Analytics Engineer,FT,US,US,0
2022,SE,184700,0,M,Analytics Engineer,FT,US,US,0
2022,SE,175100,100,M,Data Engineer,FT,US,US,0
2022,SE,140250,100,M,Data Engineer,FT,US,US,0
2022,SE,116150,100,M,Data Analyst,FT,US,US,0
2022,SE,99050,100,M,Data Analyst,FT,US,US,0
2022,MI,85000,0,M,Data Analyst,FT,CA,CA,1
2022,MI,75000,0,M,Data Analyst,FT,CA,CA,1
2022,SE,214000,100,M,Machine Learning Engineer,FT,US,US,0
2022,SE,192600,100,M,Machine Learning Engineer,FT,US,US,0
2022,SE,266400,100,M,Data Architect,FT,US,US,0
2022,SE,213120,100,M,Data Architect,FT,US,US,0
2022,MI,141300,0,M,Data Scientist,FT,US,US,0
2022,MI,102100,0,M,Data Scientist,FT,US,US,0
2022,MI,206699,0,M,Data Engineer,FT,US,US,0
2022,MI,99100,0,M,Data Engineer,FT,US,US,0
2022,SE,110500,100,M,Data Engineer,FT,US,US,0
2022,MI,61566,0,M,Data Analyst,FT,GB,GB,1
2022,MI,43096,0,M,Data Analyst,FT,GB,GB,1
2022,SE,80000,100,M,Data Analyst,FT,US,US,0
2022,SE,60000,100,M,Data Analyst,FT,US,US,0
2022,SE,230000,100,M,Data Scientist,FT,US,US,0
2022,SE,150260,100,M,Data Analytics Manager,FT,US,US,0
2022,SE,109280,100,M,Data Analytics Manager,FT,US,US,0
2022,MI,160000,100,M,Data Scientist,FT,US,US,0
2022,EN,67000,0,M,Data Analyst,FT,CA,CA,1
2022,EN,52000,0,M,Data Analyst,FT,CA,CA,1
2022,SE,129000,0,M,Data Analyst,FT,US,US,0
2022,SE,69000,100,M,Data Analyst,FT,US,US,0
2022,SE,25000,100,M,Data Engineer,FT,US,US,0
2022,SE,126500,100,M,Data Analyst,FT,US,US,0
2022,SE,106260,100,M,Data Analyst,FT,US,US,0
2022,SE,220110,100,M,Data Engineer,FT,US,US,0
2022,SE,160080,100,M,Data Engineer,FT,US,US,0
2022,SE,105000,100,M,Data Analyst,FT,US,US,0
2022,MI,135000,100,M,Data Analyst,FT,US,US,0
2022,MI,50000,100,M,Data Analyst,FT,US,US,0
2022,SE,220000,100,M,Data Scientist,FT,US,US,0
2022,MI,172386,0,M,Data Scientist,FT,GB,GB,1
2022,MI,86193,0,M,Data Scientist,FT,GB,GB,1
2022,SE,220000,100,M,Machine Learning Engineer,FT,US,US,0
2022,SE,120000,100,M,Machine Learning Engineer,FT,US,US,0
2022,MI,200000,100,M,Data Scientist,FT,US,US,0
2022,SE,120000,100,S,Machine Learning Engineer,FT,AE,AE,1
2022,SE,65000,100,S,Machine Learning Engineer,FT,AE,AE,1
2022,EX,324000,100,M,Data Engineer,FT,US,US,0
2022,EX,216000,100,M,Data Engineer,FT,US,US,0
2022,SE,185100,100,M,Data Scientist,FT,US,US,0
2022,SE,104890,100,M,Data Scientist,FT,US,US,0
2022,MI,76814,100,M,NLP Engineer,FT,CA,CA,1
2020,SE,117104,50,L,Machine Learning Manager,FT,CA,CA,1
2022,EX,192037,50,L,Machine Learning Infrastructure Engineer,FT,CA,CA,1
2022,MI,120000,100,S,Machine Learning Engineer,FT,US,US,0
2022,MI,17805,100,M,Business Data Analyst,FT,IN,IN,1
2022,MI,30523,100,L,Data Scientist,FT,IN,IN,1
2022,MI,55685,50,L,Machine Learning Infrastructure Engineer,FT,PT,PT,1
2022,MI,52533,50,L,Data Engineer,PT,DE,DE,2
2022,EN,17805,100,M,Data Scientist,FT,IN,IN,1
2022,MI,75000,100,L,Data Specialist,FT,US,BO,1
2022,MI,157000,100,L,Machine Learning Software Engineer,FT,US,US,0
2022,MI,69133,50,L,Business Data Analyst,FT,CA,CA,1
2022,EN,65000,100,S,Data Engineer,FT,US,US,0
2022,SE,68293,100,S,Machine Learning Engineer,FT,IE,IE,1
2021,MI,109000,50,L,Data Scientist,FT,US,US,0
2022,MI,67597,100,M,Data Scientist,FT,CA,CA,1
2022,EN,10000,100,M,Data Analytics Manager,FT,LU,PT,1
2022,MI,20000,100,S,Data Analyst,FT,GR,GR,1
2021,SE,102839,100,L,Machine Learning Software Engineer,FT,SI,SI,1
2022,SE,200000,100,M,Machine Learning Software Engineer,FT,US,MY,0
2022,EN,51081,100,L,Data Scientist,FT,CA,CA,1
2022,MI,83864,100,L,Machine Learning Engineer,FT,AU,AU,1
2022,EN,40000,100,L,Data Scientist,FT,MY,JP,1
2022,MI,31520,100,S,Machine Learning Software Engineer,FT,EE,EE,1
2022,SE,59888,100,L,Machine Learning Engineer,FT,NL,NL,1
2020,EN,54742,100,L,Data Engineer,FT,DE,PK,1
2022,SE,89306,50,L,Research Scientist,FT,FR,FR,1
2022,EN,83171,50,M,Data Scientist,FT,AU,AU,1
2022,SE,165000,100,M,Data Scientist,FT,US,US,0
2022,MI,153000,50,M,Machine Learning Scientist,FT,US,US,0
2022,SE,100000,100,M,Data Scientist,FT,US,BR,1
2022,SE,76814,100,M,NLP Engineer,FT,CA,CA,1
2022,MI,33609,100,L,Data Scientist,FT,PL,PL,1
2022,MI,75000,100,S,Software Data Engineer,FT,CA,CA,1
2020,MI,20000,0,S,Product Data Analyst,FT,HN,HN,1
2022,EN,30469,100,M,Data Specialist,CT,CZ,TN,2
